make_model_ordinal,price,type_ordinal,warranty_ordinal,mileage,gearbox_ordinal,fuel_type,seller,engine_size,gears,co_emissions,drivetrain,empty_weight,full_service_history,upholstery,previous_owner,energy_efficiency_class,age,power_kW,cons_avg,comfort_&_convenience_Package,num_of_extras,safety_security_package_labeled,entertainment_media_package_labeled,Compact,Convertible,Coupe,Off-Road/Pick-up,Sedan,Station wagon
390.0,37900.0,0.0,0.0,25000.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1535.0,0.0,1.0,2.0,0.0,5.0,253.0,12.5,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,79990.0,2.0,0.0,28000.0,1.0,0.0,1.0,3799.0,6.0,311.0,2.0,1752.0,1.0,1.0,1.0,0.0,4.0,419.0,13.6,0.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,28890.0,0.0,1.0,38750.0,0.0,0.0,1.0,3696.0,6.0,251.0,0.0,1496.0,0.0,0.0,2.0,0.0,8.0,253.0,10.6,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,26488.0,0.0,1.0,77800.0,1.0,0.0,1.0,3696.0,7.0,256.0,0.0,1496.0,0.0,0.0,2.0,0.0,9.0,241.0,11.2,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,45990.0,0.0,1.0,22000.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1607.0,0.0,1.0,2.0,0.0,5.0,253.0,10.6,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,14990.0,0.0,0.0,146200.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1525.0,0.0,1.0,7.0,0.0,19.0,206.0,10.2,2.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,31950.0,0.0,1.0,17000.0,0.0,0.0,1.0,3696.0,6.0,284.0,0.0,1593.0,1.0,0.0,1.0,0.0,3.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
392.0,23990.0,0.0,1.0,86000.0,1.0,0.0,1.0,3696.0,4.0,248.0,0.0,1571.0,0.0,1.0,2.0,0.0,10.0,241.0,10.5,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30500.0,0.0,0.0,13542.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,0.0,2.0,0.0,5.0,241.0,12.5,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,169000.0,0.0,1.0,11000.0,1.0,0.0,1.0,3799.0,6.0,300.0,2.0,1815.0,0.0,1.0,1.0,0.0,2.0,419.0,11.9,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,26488.0,0.0,1.0,77800.0,1.0,0.0,1.0,3696.0,6.0,256.0,0.0,1612.0,0.0,1.0,2.0,0.0,9.0,241.0,10.4,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,21990.0,0.0,1.0,104500.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1545.0,1.0,1.0,2.0,0.0,17.0,221.0,13.1,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,17490.0,0.0,0.0,163000.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1545.0,0.0,1.0,1.0,0.0,18.0,206.0,10.1,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,44990.0,0.0,1.0,37000.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,3.0,0.0,5.0,253.0,10.6,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,89990.0,0.0,1.0,56001.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,1.0,1.0,1.0,0.0,5.0,419.0,11.0,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,44970.0,0.0,1.0,27236.0,0.0,0.0,1.0,3696.0,6.0,245.0,0.0,1607.0,1.0,1.0,1.0,0.0,4.0,253.0,10.5,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,124950.0,0.0,1.0,15000.0,1.0,0.0,1.0,3799.0,6.0,300.0,2.0,1827.0,0.0,1.0,1.0,0.0,2.0,419.0,13.2,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,117570.0,0.0,0.0,27200.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1821.0,1.0,1.0,1.0,0.0,5.0,419.0,11.8,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,61499.0,0.0,0.0,129000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1740.0,0.0,1.0,2.0,0.0,12.0,419.0,12.2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,146900.0,0.0,1.0,9500.0,1.0,0.0,1.0,3799.0,6.0,311.0,2.0,1821.0,1.0,1.0,1.0,0.0,1.0,419.0,13.6,2.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,63900.0,0.0,1.0,110000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,0.0,1.0,2.0,0.0,9.0,404.0,11.8,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,14999.0,0.0,0.0,114330.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1545.0,0.0,1.0,7.0,0.0,19.0,206.0,11.4,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,92900.0,0.0,0.0,41300.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,1.0,1.0,2.0,0.0,8.0,404.0,11.8,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
381.0,13900.0,0.0,1.0,79000.0,0.0,2.0,1.0,999.0,5.0,103.0,1.0,1135.0,0.0,0.0,1.0,1.0,2.0,74.0,4.5,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,104900.0,0.0,0.0,23500.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1740.0,0.0,1.0,2.0,0.0,12.0,419.0,12.2,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
394.0,28980.0,0.0,0.0,61695.0,0.0,1.0,1.0,2299.0,6.0,229.0,2.0,2081.0,0.0,0.0,1.0,0.0,2.0,120.0,7.4,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
394.0,32480.0,0.0,0.0,21700.0,0.0,1.0,1.0,2299.0,6.0,232.0,2.0,2081.0,0.0,0.0,1.0,0.0,2.0,120.0,7.4,2.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15850.0,0.0,1.0,144498.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1600.0,1.0,1.0,2.0,0.0,17.0,206.0,11.4,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,79900.0,0.0,1.0,55000.0,1.0,0.0,1.0,3800.0,6.0,279.0,2.0,1500.0,1.0,1.0,2.0,0.0,9.0,390.0,12.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
381.0,3900.0,0.0,1.0,145000.0,0.0,0.0,1.0,1240.0,5.0,139.0,1.0,1131.0,0.0,1.0,2.0,1.0,14.0,59.0,5.9,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,29900.0,0.0,0.0,53000.0,1.0,0.0,1.0,3696.0,7.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,5.0,241.0,11.4,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,39950.0,0.0,0.0,4400.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,2.0,241.0,12.6,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,11775.0,0.0,1.0,275318.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1500.0,0.0,1.0,1.0,0.0,18.0,206.0,11.4,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,129980.0,0.0,1.0,26150.0,1.0,0.0,1.0,3800.0,6.0,275.0,2.0,1815.0,0.0,1.0,1.0,0.0,9.0,405.0,11.9,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,168000.0,1.0,0.0,1400.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1752.0,0.0,1.0,1.0,0.0,1.0,419.0,12.5,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30818.0,0.0,0.0,9573.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,129980.0,0.0,1.0,23000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,1.0,1.0,1.0,0.0,9.0,405.0,11.8,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,30864.0,0.0,0.0,29615.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,4.0,241.0,12.5,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,73999.0,0.0,0.0,59999.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,0.0,1.0,2.0,0.0,8.0,404.0,11.8,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,89999.0,0.0,0.0,84000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1752.0,0.0,1.0,1.0,0.0,5.0,419.0,12.5,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,84990.0,0.0,0.0,50000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,0.0,1.0,2.0,0.0,8.0,404.0,11.8,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,109900.0,0.0,0.0,19020.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1752.0,0.0,1.0,1.0,0.0,6.0,419.0,12.5,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,15900.0,0.0,0.0,111242.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1720.0,0.0,1.0,1.0,0.0,15.0,221.0,12.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,71000.0,0.0,0.0,112000.0,1.0,0.0,1.0,3799.0,6.0,275.0,2.0,1815.0,0.0,1.0,1.0,0.0,9.0,390.0,12.4,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,33999.0,0.0,0.0,60000.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1535.0,0.0,1.0,1.0,0.0,9.0,253.0,10.6,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,29900.0,0.0,0.0,29000.0,1.0,0.0,1.0,3696.0,7.0,248.0,0.0,1496.0,0.0,1.0,1.0,0.0,5.0,241.0,11.7,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,63495.0,0.0,1.0,58805.0,1.0,0.0,1.0,3799.0,6.0,342.0,2.0,1715.0,0.0,1.0,2.0,0.0,13.0,419.0,11.9,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
393.0,54950.0,0.0,1.0,127118.0,1.0,0.0,1.0,3799.0,6.0,0.0,2.0,1715.0,1.0,1.0,3.0,0.0,12.0,419.0,11.9,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,16000.0,0.0,0.0,105600.0,0.0,0.0,1.0,3498.0,6.0,273.0,0.0,1545.0,0.0,1.0,1.0,0.0,16.0,221.0,11.5,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,28880.0,0.0,1.0,26738.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1496.0,1.0,1.0,2.0,0.0,7.0,253.0,10.6,0.0,14.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,37000.0,0.0,1.0,10000.0,0.0,0.0,0.0,3498.0,6.0,273.0,0.0,1600.0,0.0,1.0,1.0,0.0,18.0,405.0,11.4,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,41995.0,0.0,1.0,36046.0,0.0,0.0,0.0,3696.0,6.0,248.0,0.0,1507.0,1.0,0.0,2.0,0.0,8.0,253.0,10.6,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,25000.0,0.0,1.0,31500.0,0.0,0.0,0.0,3696.0,6.0,248.0,0.0,1496.0,0.0,0.0,2.0,0.0,11.0,241.0,10.6,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,41999.0,0.0,1.0,33400.0,0.0,0.0,0.0,3696.0,6.0,285.0,0.0,1597.0,1.0,1.0,1.0,0.0,4.0,253.0,12.5,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,22000.0,0.0,1.0,125424.0,1.0,0.0,1.0,3696.0,7.0,247.0,0.0,1508.0,0.0,1.0,1.0,0.0,12.0,243.0,10.5,2.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,31900.0,0.0,1.0,12700.0,0.0,0.0,1.0,3696.0,6.0,284.0,0.0,1496.0,1.0,1.0,1.0,0.0,3.0,241.0,12.5,2.0,9.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,32500.0,0.0,1.0,11800.0,0.0,0.0,0.0,3696.0,6.0,248.0,0.0,1571.0,0.0,1.0,1.0,0.0,3.0,241.0,10.6,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,24450.0,0.0,1.0,117385.0,0.0,0.0,1.0,3696.0,6.0,249.0,0.0,1471.0,1.0,1.0,2.0,0.0,12.0,241.0,10.5,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,22500.0,0.0,1.0,89000.0,1.0,0.0,0.0,3696.0,7.0,248.0,0.0,1583.0,1.0,1.0,2.0,0.0,8.0,241.0,10.5,2.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,21500.0,0.0,1.0,125000.0,0.0,0.0,0.0,3498.0,6.0,273.0,0.0,1545.0,0.0,1.0,1.0,0.0,18.0,206.0,12.1,2.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,34070.0,0.0,1.0,12700.0,0.0,0.0,1.0,3696.0,6.0,248.0,0.0,1571.0,1.0,1.0,1.0,0.0,3.0,241.0,10.6,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
391.0,32500.0,0.0,1.0,123000.0,0.0,0.0,0.0,3498.0,6.0,273.0,0.0,1545.0,1.0,1.0,1.0,0.0,16.0,206.0,12.1,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
390.0,26500.0,0.0,1.0,26000.0,0.0,0.0,1.0,3696.0,7.0,248.0,0.0,1496.0,0.0,1.0,2.0,0.0,13.0,243.0,11.2,2.0,3.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
